buchoneado,buchonea,c,d,p
0,0,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
45,42,5000,"(0, 10)",randInt(1) = 0
44,46,5000,"(0, 10)",randInt(1) = 0
133,133,5000,"(0, 10)",randInt(1) = 0
1,2,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
118,118,5000,"(0, 10)",randInt(1) = 0
134,132,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
1,4,5000,"(0, 10)",randInt(1) = 0
45,44,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
137,129,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
45,43,5000,"(0, 10)",randInt(1) = 0
34,33,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
96,100,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
8,8,5000,"(0, 10)",randInt(1) = 0
16,13,5000,"(0, 10)",randInt(1) = 0
13,14,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
29,29,5000,"(0, 10)",randInt(1) = 0
16,17,5000,"(0, 10)",randInt(1) = 0
16,12,5000,"(0, 10)",randInt(1) = 0
13,12,5000,"(0, 10)",randInt(1) = 0
27,25,5000,"(0, 10)",randInt(1) = 0
0,1,5000,"(0, 10)",randInt(1) = 0
48,49,5000,"(0, 10)",randInt(1) = 0
15,16,5000,"(0, 10)",randInt(1) = 0
43,42,5000,"(0, 10)",randInt(1) = 0
28,27,5000,"(0, 10)",randInt(1) = 0
5,7,5000,"(0, 10)",randInt(1) = 0
9,10,5000,"(0, 10)",randInt(1) = 0
46,46,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
8,9,5000,"(0, 10)",randInt(1) = 0
12,14,5000,"(0, 10)",randInt(1) = 0
9,9,5000,"(0, 10)",randInt(1) = 0
7,7,5000,"(0, 10)",randInt(1) = 0
26,27,5000,"(0, 10)",randInt(1) = 0
15,18,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
11,11,5000,"(0, 10)",randInt(1) = 0
27,28,5000,"(0, 10)",randInt(1) = 0
7,7,5000,"(0, 10)",randInt(1) = 0
25,21,5000,"(0, 10)",randInt(1) = 0
158,158,5000,"(0, 10)",randInt(1) = 0
9,8,5000,"(0, 10)",randInt(1) = 0
21,22,5000,"(0, 10)",randInt(1) = 0
9,9,5000,"(0, 10)",randInt(1) = 0
150,152,5000,"(0, 10)",randInt(1) = 0
9,11,5000,"(0, 10)",randInt(1) = 0
7,8,5000,"(0, 10)",randInt(1) = 0
164,161,5000,"(0, 10)",randInt(1) = 0
140,143,5000,"(0, 10)",randInt(1) = 0
167,166,5000,"(0, 10)",randInt(1) = 0
4,4,5000,"(0, 10)",randInt(1) = 0
9,7,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
37,37,5000,"(0, 10)",randInt(1) = 0
5,5,5000,"(0, 10)",randInt(1) = 0
170,172,5000,"(0, 10)",randInt(1) = 0
19,21,5000,"(0, 10)",randInt(1) = 0
150,147,5000,"(0, 10)",randInt(1) = 0
28,28,5000,"(0, 10)",randInt(1) = 0
132,132,5000,"(0, 10)",randInt(1) = 0
159,157,5000,"(0, 10)",randInt(1) = 0
9,7,5000,"(0, 10)",randInt(1) = 0
9,11,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
152,150,5000,"(0, 10)",randInt(1) = 0
158,159,5000,"(0, 10)",randInt(1) = 0
30,29,5000,"(0, 10)",randInt(1) = 0
38,39,5000,"(0, 10)",randInt(1) = 0
30,30,5000,"(0, 10)",randInt(1) = 0
25,26,5000,"(0, 10)",randInt(1) = 0
24,27,5000,"(0, 10)",randInt(1) = 0
0,1,5000,"(0, 10)",randInt(1) = 0
128,115,5000,"(0, 10)",randInt(1) = 0
23,22,5000,"(0, 10)",randInt(1) = 0
138,125,5000,"(0, 10)",randInt(1) = 0
83,79,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
145,127,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
26,24,5000,"(0, 10)",randInt(1) = 0
0,1,5000,"(0, 10)",randInt(1) = 0
12,14,5000,"(0, 10)",randInt(1) = 0
13,13,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
25,24,5000,"(0, 10)",randInt(1) = 0
127,116,5000,"(0, 10)",randInt(1) = 0
7,7,5000,"(0, 10)",randInt(1) = 0
699,309,5000,"(0, 10)",randInt(1) = 0
1,0,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
375,214,5000,"(0, 10)",randInt(1) = 0
1,2,5000,"(0, 10)",randInt(1) = 0
21,16,5000,"(0, 10)",randInt(1) = 0
7,7,5000,"(0, 10)",randInt(1) = 0
132,115,5000,"(0, 10)",randInt(1) = 0
13,11,5000,"(0, 10)",randInt(1) = 0
1,1,5000,"(0, 10)",randInt(1) = 0
0,0,5000,"(0, 10)",randInt(1) = 0
24,654,5000,"(0, 10)",randInt(1) = 0
119,118,5000,"(0, 10)",randInt(4) != 0
55,53,5000,"(0, 10)",randInt(4) != 0
132,131,5000,"(0, 10)",randInt(4) != 0
91,93,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
49,50,5000,"(0, 10)",randInt(4) != 0
106,106,5000,"(0, 10)",randInt(4) != 0
100,103,5000,"(0, 10)",randInt(4) != 0
122,120,5000,"(0, 10)",randInt(4) != 0
7,10,5000,"(0, 10)",randInt(4) != 0
1,2,5000,"(0, 10)",randInt(4) != 0
12,15,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
55,55,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
55,54,5000,"(0, 10)",randInt(4) != 0
59,59,5000,"(0, 10)",randInt(4) != 0
108,108,5000,"(0, 10)",randInt(4) != 0
66,65,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
9,10,5000,"(0, 10)",randInt(4) != 0
3,4,5000,"(0, 10)",randInt(4) != 0
1,2,5000,"(0, 10)",randInt(4) != 0
47,46,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
9,8,5000,"(0, 10)",randInt(4) != 0
51,51,5000,"(0, 10)",randInt(4) != 0
8,8,5000,"(0, 10)",randInt(4) != 0
26,22,5000,"(0, 10)",randInt(4) != 0
55,52,5000,"(0, 10)",randInt(4) != 0
3,3,5000,"(0, 10)",randInt(4) != 0
3,2,5000,"(0, 10)",randInt(4) != 0
3,3,5000,"(0, 10)",randInt(4) != 0
11,13,5000,"(0, 10)",randInt(4) != 0
49,48,5000,"(0, 10)",randInt(4) != 0
12,14,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
141,140,5000,"(0, 10)",randInt(4) != 0
44,44,5000,"(0, 10)",randInt(4) != 0
124,125,5000,"(0, 10)",randInt(4) != 0
2,4,5000,"(0, 10)",randInt(4) != 0
11,12,5000,"(0, 10)",randInt(4) != 0
4,5,5000,"(0, 10)",randInt(4) != 0
2,2,5000,"(0, 10)",randInt(4) != 0
134,133,5000,"(0, 10)",randInt(4) != 0
5,6,5000,"(0, 10)",randInt(4) != 0
147,147,5000,"(0, 10)",randInt(4) != 0
2,4,5000,"(0, 10)",randInt(4) != 0
130,129,5000,"(0, 10)",randInt(4) != 0
153,153,5000,"(0, 10)",randInt(4) != 0
41,39,5000,"(0, 10)",randInt(4) != 0
138,137,5000,"(0, 10)",randInt(4) != 0
44,42,5000,"(0, 10)",randInt(4) != 0
4,4,5000,"(0, 10)",randInt(4) != 0
146,147,5000,"(0, 10)",randInt(4) != 0
3,3,5000,"(0, 10)",randInt(4) != 0
149,149,5000,"(0, 10)",randInt(4) != 0
41,38,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
43,43,5000,"(0, 10)",randInt(4) != 0
75,68,5000,"(0, 10)",randInt(4) != 0
2,1,5000,"(0, 10)",randInt(4) != 0
15,16,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
104,101,5000,"(0, 10)",randInt(4) != 0
4,6,5000,"(0, 10)",randInt(4) != 0
96,96,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
51,51,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
111,112,5000,"(0, 10)",randInt(4) != 0
43,46,5000,"(0, 10)",randInt(4) != 0
99,96,5000,"(0, 10)",randInt(4) != 0
5,6,5000,"(0, 10)",randInt(4) != 0
2,2,5000,"(0, 10)",randInt(4) != 0
16,17,5000,"(0, 10)",randInt(4) != 0
89,90,5000,"(0, 10)",randInt(4) != 0
20,19,5000,"(0, 10)",randInt(4) != 0
20,19,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
65,67,5000,"(0, 10)",randInt(4) != 0
75,31,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
2,3,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,46,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
4,5,5000,"(0, 10)",randInt(4) != 0
26,24,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
30,27,5000,"(0, 10)",randInt(4) != 0
12,16,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
17,18,5000,"(0, 10)",randInt(4) != 0
20,18,5000,"(0, 10)",randInt(4) != 0
21,20,5000,"(0, 10)",randInt(4) != 0
13,12,5000,"(0, 10)",randInt(4) != 0
18,19,5000,"(0, 10)",randInt(4) != 0
13,15,5000,"(0, 10)",randInt(4) != 0
24,22,5000,"(0, 10)",randInt(4) != 0
62,46,5000,"(0, 10)",randInt(4) != 0
23,21,5000,"(0, 10)",randInt(4) != 0
20,19,5000,"(0, 10)",randInt(4) != 0
14,13,5000,"(0, 10)",randInt(4) != 0
12,11,5000,"(0, 10)",randInt(4) != 0
27,28,5000,"(0, 10)",randInt(4) != 0
12,14,5000,"(0, 10)",randInt(4) != 0
22,19,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
22,21,5000,"(0, 10)",randInt(4) != 0
35,34,5000,"(0, 10)",randInt(4) != 0
13,13,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
15,11,5000,"(0, 10)",randInt(4) != 0
0,2,5000,"(0, 10)",randInt(4) != 0
0,25,5000,"(0, 10)",randInt(4) != 0
2,3,5000,"(0, 10)",randInt(4) != 0
3,3,5000,"(0, 10)",randInt(4) != 0
141,139,5000,"(0, 10)",randInt(4) != 0
134,132,5000,"(0, 10)",randInt(4) != 0
92,91,5000,"(0, 10)",randInt(4) != 0
2,4,5000,"(0, 10)",randInt(4) != 0
3,3,5000,"(0, 10)",randInt(4) != 0
127,125,5000,"(0, 10)",randInt(4) != 0
127,129,5000,"(0, 10)",randInt(4) != 0
16,6,5000,"(0, 10)",randInt(4) != 0
84,86,5000,"(0, 10)",randInt(4) != 0
134,134,5000,"(0, 10)",randInt(4) != 0
91,93,5000,"(0, 10)",randInt(4) != 0
128,127,5000,"(0, 10)",randInt(4) != 0
38,38,5000,"(0, 10)",randInt(4) != 0
3,4,5000,"(0, 10)",randInt(4) != 0
35,38,5000,"(0, 10)",randInt(4) != 0
3,2,5000,"(0, 10)",randInt(4) != 0
91,89,5000,"(0, 10)",randInt(4) != 0
95,92,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
2,4,5000,"(0, 10)",randInt(4) != 0
39,39,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
3,4,5000,"(0, 10)",randInt(4) != 0
3,2,5000,"(0, 10)",randInt(4) != 0
4,5,5000,"(0, 10)",randInt(4) != 0
4,3,5000,"(0, 10)",randInt(4) != 0
143,151,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
2,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
3,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
2,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
2,3,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
2,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
3,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
2,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
2,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
2,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,2,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
2,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
3,1,5000,"(0, 10)",randInt(4) != 0
3,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
1,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
1,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
3,1,5000,"(0, 10)",randInt(4) != 0
4,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
1,2,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
1,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,1,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
0,0,5000,"(0, 10)",randInt(4) != 0
